SWMM5,LID,Report,File,,,,,,,,
,,,,,,,,,,,
Project:,,,,,,,,,,,
LID,Unit:,GreenRoof,in,Subcatchment,FS10,,,,,,
,,,,,,,,,,,
,Elapsed,Total,Total,Surface,Soil,Bottom,Surface,Drain,Surface,Soil/,Storage
,Time,Inflow,Evap,Infil,Perc,Infil,Runoff,Outflow,Depth,Pave,Depth
,Hours,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,inches,Moist,inches
-------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,
FEB-12-2009,16:50:00,0,0,0,0,0,0,0.00009,0,0.33,0.00892
FEB-12-2009,16:55:00,0,0,0,0,0,0,0.00009,0,0.33,0.0089
FEB-12-2009,17:00:00,0,0,0,0,0,0,0.00009,0,0.33,0.00887
FEB-12-2009,17:05:00,0,0,0,0,0,0,0.00009,0,0.33,0.00885
FEB-12-2009,17:10:00,0,0,0,0,0,0,0.00009,0,0.33,0.00882
FEB-12-2009,17:15:00,0,0,0,0,0,0,0.00009,0,0.33,0.0088
FEB-12-2009,17:20:00,0,0,0,0,0,0,0.00009,0,0.33,0.00878
FEB-12-2009,17:25:00,0,0,0,0,0,0,0.00009,0,0.33,0.00875
FEB-12-2009,17:30:00,0,0,0,0,0,0,0.00009,0,0.33,0.00873
FEB-12-2009,17:35:00,0,0,0,0,0,0,0.00009,0,0.33,0.0087
FEB-12-2009,17:40:00,0,0,0,0,0,0,0.00009,0,0.33,0.00868
FEB-12-2009,17:45:00,0,0,0,0,0,0,0.00009,0,0.33,0.00865
FEB-12-2009,17:50:00,0,0,0,0,0,0,0.00009,0,0.33,0.00863
FEB-12-2009,17:55:00,0,0,0,0,0,0,0.00009,0,0.33,0.00861
FEB-12-2009,18:00:00,0,0,0,0,0,0,0.00009,0,0.33,0.00858
FEB-12-2009,18:05:00,0,0,0,0,0,0,0.00008,0,0.33,0.00856
FEB-12-2009,18:10:00,0,0,0,0,0,0,0.00008,0,0.33,0.00854
FEB-12-2009,18:15:00,0,0,0,0,0,0,0.00008,0,0.33,0.00851
FEB-12-2009,18:20:00,0,0,0,0,0,0,0.00008,0,0.33,0.00849
FEB-12-2009,18:25:00,0,0,0,0,0,0,0.00008,0,0.33,0.00847
FEB-12-2009,18:30:00,0,0,0,0,0,0,0.00008,0,0.33,0.00844
FEB-12-2009,18:35:00,0,0,0,0,0,0,0.00008,0,0.33,0.00842
FEB-12-2009,18:40:00,0,0,0,0,0,0,0.00008,0,0.33,0.0084
FEB-12-2009,18:45:00,0,0,0,0,0,0,0.00008,0,0.33,0.00838
FEB-12-2009,18:50:00,0,0,0,0,0,0,0.00008,0,0.33,0.00835
FEB-12-2009,18:55:00,0,0,0,0,0,0,0.00008,0,0.33,0.00833
FEB-12-2009,19:00:00,0,0,0,0,0,0,0.00008,0,0.33,0.00831
FEB-12-2009,19:05:00,0,0,0,0,0,0,0.00008,0,0.33,0.00829
FEB-12-2009,19:10:00,0,0,0,0,0,0,0.00008,0,0.33,0.00826
FEB-12-2009,19:15:00,0,0,0,0,0,0,0.00008,0,0.33,0.00824
FEB-12-2009,19:20:00,0,0,0,0,0,0,0.00008,0,0.33,0.00822
FEB-12-2009,19:25:00,0,0,0,0,0,0,0.00008,0,0.33,0.0082
FEB-12-2009,19:30:00,0,0,0,0,0,0,0.00008,0,0.33,0.00818
FEB-12-2009,19:35:00,0,0,0,0,0,0,0.00008,0,0.33,0.00815
FEB-12-2009,19:40:00,0,0,0,0,0,0,0.00008,0,0.33,0.00813
FEB-12-2009,19:45:00,0,0,0,0,0,0,0.00008,0,0.33,0.00811
FEB-12-2009,19:50:00,0,0,0,0,0,0,0.00008,0,0.33,0.00809
FEB-12-2009,19:55:00,0,0,0,0,0,0,0.00008,0,0.33,0.00807
FEB-12-2009,20:00:00,0,0,0,0,0,0,0.00008,0,0.33,0.00805
FEB-12-2009,20:05:00,0,0,0,0,0,0,0.00008,0,0.33,0.00803
FEB-12-2009,20:10:00,0,0,0,0,0,0,0.00008,0,0.33,0.008
FEB-12-2009,20:15:00,0,0,0,0,0,0,0.00008,0,0.33,0.00798
FEB-12-2009,20:20:00,0,0,0,0,0,0,0.00008,0,0.33,0.00796
FEB-12-2009,20:25:00,0,0,0,0,0,0,0.00007,0,0.33,0.00794
FEB-12-2009,20:30:00,0,0,0,0,0,0,0.00007,0,0.33,0.00792
FEB-12-2009,20:35:00,0,0,0,0,0,0,0.00007,0,0.33,0.0079
FEB-12-2009,20:40:00,0,0,0,0,0,0,0.00007,0,0.33,0.00788
FEB-12-2009,20:45:00,0,0,0,0,0,0,0.00007,0,0.33,0.00786
FEB-12-2009,20:50:00,0,0,0,0,0,0,0.00007,0,0.33,0.00784
FEB-12-2009,20:55:00,0,0,0,0,0,0,0.00007,0,0.33,0.00782
FEB-12-2009,21:00:00,0,0,0,0,0,0,0.00007,0,0.33,0.0078
FEB-12-2009,21:05:00,0,0,0,0,0,0,0.00007,0,0.33,0.00778
FEB-12-2009,21:10:00,0,0,0,0,0,0,0.00007,0,0.33,0.00776
FEB-12-2009,21:15:00,0,0,0,0,0,0,0.00007,0,0.33,0.00774
FEB-12-2009,21:20:00,0,0,0,0,0,0,0.00007,0,0.33,0.00772
FEB-12-2009,21:25:00,0,0,0,0,0,0,0.00007,0,0.33,0.0077
FEB-12-2009,21:30:00,0,0,0,0,0,0,0.00007,0,0.33,0.00768
FEB-12-2009,21:35:00,0,0,0,0,0,0,0.00007,0,0.33,0.00766
FEB-12-2009,21:40:00,0,0,0,0,0,0,0.00007,0,0.33,0.00764
FEB-12-2009,21:45:00,0,0,0,0,0,0,0.00007,0,0.33,0.00762
FEB-12-2009,21:50:00,0,0,0,0,0,0,0.00007,0,0.33,0.0076
FEB-12-2009,21:55:00,0,0,0,0,0,0,0.00007,0,0.33,0.00758
FEB-12-2009,22:00:00,0,0,0,0,0,0,0.00007,0,0.33,0.00756
FEB-12-2009,22:05:00,0,0,0,0,0,0,0.00007,0,0.33,0.00755
FEB-12-2009,22:10:00,0,0,0,0,0,0,0.00007,0,0.33,0.00753
FEB-12-2009,22:15:00,0,0,0,0,0,0,0.00007,0,0.33,0.00751
FEB-12-2009,22:20:00,0,0,0,0,0,0,0.00007,0,0.33,0.00749
FEB-12-2009,22:25:00,0,0,0,0,0,0,0.00007,0,0.33,0.00747
FEB-12-2009,22:30:00,0,0,0,0,0,0,0.00007,0,0.33,0.00745
FEB-12-2009,22:35:00,0,0,0,0,0,0,0.00007,0,0.33,0.00743
FEB-12-2009,22:40:00,0,0,0,0,0,0,0.00007,0,0.33,0.00741
FEB-12-2009,22:45:00,0,0,0,0,0,0,0.00007,0,0.33,0.0074
FEB-12-2009,22:50:00,0,0,0,0,0,0,0.00007,0,0.33,0.00738
FEB-12-2009,22:55:00,0,0,0,0,0,0,0.00007,0,0.33,0.00736
FEB-12-2009,23:00:00,0,0,0,0,0,0,0.00007,0,0.33,0.00734
FEB-12-2009,23:05:00,0,0,0,0,0,0,0.00007,0,0.33,0.00732
FEB-12-2009,23:10:00,0,0,0,0,0,0,0.00006,0,0.33,0.0073
FEB-12-2009,23:15:00,0,0,0,0,0,0,0.00006,0,0.33,0.00729
FEB-12-2009,23:20:00,0,0,0,0,0,0,0.00006,0,0.33,0.00727
FEB-12-2009,23:25:00,0,0,0,0,0,0,0.00006,0,0.33,0.00725
FEB-12-2009,23:30:00,0,0,0,0,0,0,0.00006,0,0.33,0.00723
FEB-12-2009,23:35:00,0,0,0,0,0,0,0.00006,0,0.33,0.00722
FEB-12-2009,23:40:00,0,0,0,0,0,0,0.00006,0,0.33,0.0072
FEB-12-2009,23:45:00,0,0,0,0,0,0,0.00006,0,0.33,0.00718
FEB-12-2009,23:50:00,0,0,0,0,0,0,0.00006,0,0.33,0.00716
FEB-12-2009,23:55:00,0,0,0,0,0,0,0.00006,0,0.33,0.00715
FEB-13-2009,0:00:00,0,0,0,0,0,0,0.00006,0,0.33,0.00713
FEB-13-2009,0:05:00,0,0,0,0,0,0,0.00006,0,0.33,0.00711
FEB-13-2009,0:10:00,0,0,0,0,0,0,0.00006,0,0.33,0.00709
FEB-13-2009,0:15:00,0,0,0,0,0,0,0.00006,0,0.33,0.00708
FEB-13-2009,0:20:00,0,0,0,0,0,0,0.00006,0,0.33,0.00706
FEB-13-2009,0:25:00,0,0,0,0,0,0,0.00006,0,0.33,0.00704
FEB-13-2009,0:30:00,0,0,0,0,0,0,0.00006,0,0.33,0.00703
FEB-13-2009,0:35:00,0,0,0,0,0,0,0.00006,0,0.33,0.00701
FEB-13-2009,0:40:00,0,0,0,0,0,0,0.00006,0,0.33,0.00699
FEB-13-2009,0:45:00,0,0,0,0,0,0,0.00006,0,0.33,0.00698
FEB-13-2009,0:50:00,0,0,0,0,0,0,0.00006,0,0.33,0.00696
FEB-13-2009,0:55:00,0,0,0,0,0,0,0.00006,0,0.33,0.00694
FEB-13-2009,1:00:00,0,0,0,0,0,0,0.00006,0,0.33,0.00693
FEB-13-2009,1:05:00,0,0,0,0,0,0,0.00006,0,0.33,0.00691
FEB-13-2009,1:10:00,0,0,0,0,0,0,0.00006,0,0.33,0.00689
FEB-13-2009,1:15:00,0,0,0,0,0,0,0.00006,0,0.33,0.00688
FEB-13-2009,1:20:00,0,0,0,0,0,0,0.00006,0,0.33,0.00686
FEB-13-2009,1:25:00,0,0,0,0,0,0,0.00006,0,0.33,0.00684
FEB-13-2009,1:30:00,0,0,0,0,0,0,0.00006,0,0.33,0.00683
FEB-13-2009,1:35:00,0,0,0,0,0,0,0.00006,0,0.33,0.00681
FEB-13-2009,1:40:00,0,0,0,0,0,0,0.00006,0,0.33,0.0068
FEB-13-2009,1:45:00,0,0,0,0,0,0,0.00006,0,0.33,0.00678
FEB-13-2009,1:50:00,0,0,0,0,0,0,0.00006,0,0.33,0.00676
FEB-13-2009,1:55:00,0,0,0,0,0,0,0.00006,0,0.33,0.00675
FEB-13-2009,2:00:00,0,0,0,0,0,0,0.00006,0,0.33,0.00673
FEB-13-2009,2:05:00,0,0,0,0,0,0,0.00006,0,0.33,0.00672
FEB-13-2009,2:10:00,0,0,0,0,0,0,0.00006,0,0.33,0.0067
FEB-13-2009,2:15:00,0,0,0,0,0,0,0.00006,0,0.33,0.00669
FEB-13-2009,2:20:00,0,0,0,0,0,0,0.00006,0,0.33,0.00667
FEB-13-2009,2:25:00,0,0,0,0,0,0,0.00006,0,0.33,0.00665
FEB-13-2009,2:30:00,0,0,0,0,0,0,0.00006,0,0.33,0.00664
FEB-13-2009,2:35:00,0,0,0,0,0,0,0.00006,0,0.33,0.00662
FEB-13-2009,2:40:00,0,0,0,0,0,0,0.00005,0,0.33,0.00661
FEB-13-2009,2:45:00,0,0,0,0,0,0,0.00005,0,0.33,0.00659
FEB-13-2009,2:50:00,0,0,0,0,0,0,0.00005,0,0.33,0.00658
FEB-13-2009,2:55:00,0,0,0,0,0,0,0.00005,0,0.33,0.00656
FEB-13-2009,3:00:00,0,0,0,0,0,0,0.00005,0,0.33,0.00655
FEB-13-2009,3:05:00,0,0,0,0,0,0,0.00005,0,0.33,0.00653
FEB-13-2009,3:10:00,0,0,0,0,0,0,0.00005,0,0.33,0.00652
FEB-13-2009,3:15:00,0,0,0,0,0,0,0.00005,0,0.33,0.0065
FEB-13-2009,3:20:00,0,0,0,0,0,0,0.00005,0,0.33,0.00649
FEB-13-2009,3:25:00,0,0,0,0,0,0,0.00005,0,0.33,0.00647
FEB-13-2009,3:30:00,0,0,0,0,0,0,0.00005,0,0.33,0.00646
FEB-13-2009,3:35:00,0,0,0,0,0,0,0.00005,0,0.33,0.00644
FEB-13-2009,3:40:00,0,0,0,0,0,0,0.00005,0,0.33,0.00643
FEB-13-2009,3:45:00,0,0,0,0,0,0,0.00005,0,0.33,0.00642
FEB-13-2009,3:50:00,0,0,0,0,0,0,0.00005,0,0.33,0.0064
FEB-13-2009,3:55:00,0,0,0,0,0,0,0.00005,0,0.33,0.00639
FEB-13-2009,4:00:00,0,0,0,0,0,0,0.00005,0,0.33,0.00637
FEB-13-2009,4:05:00,0,0,0,0,0,0,0.00005,0,0.33,0.00636
FEB-13-2009,4:10:00,0,0,0,0,0,0,0.00005,0,0.33,0.00634
FEB-13-2009,4:15:00,0,0,0,0,0,0,0.00005,0,0.33,0.00633
FEB-13-2009,4:20:00,0,0,0,0,0,0,0.00005,0,0.33,0.00631
FEB-13-2009,4:25:00,0,0,0,0,0,0,0.00005,0,0.33,0.0063
FEB-13-2009,4:30:00,0,0,0,0,0,0,0.00005,0,0.33,0.00629
FEB-13-2009,4:35:00,0,0,0,0,0,0,0.00005,0,0.33,0.00627
FEB-13-2009,4:40:00,0,0,0,0,0,0,0.00005,0,0.33,0.00626
FEB-13-2009,4:45:00,0,0,0,0,0,0,0.00005,0,0.33,0.00624
FEB-13-2009,4:50:00,0,0,0,0,0,0,0.00005,0,0.33,0.00623
FEB-13-2009,4:55:00,0,0,0,0,0,0,0.00005,0,0.33,0.00622
FEB-13-2009,5:00:00,0,0,0,0,0,0,0.00005,0,0.33,0.0062
FEB-13-2009,5:05:00,0,0,0,0,0,0,0.00005,0,0.33,0.00619
FEB-13-2009,5:10:00,0,0,0,0,0,0,0.00005,0,0.33,0.00618
FEB-13-2009,5:15:00,0,0,0,0,0,0,0.00005,0,0.33,0.00616
FEB-13-2009,5:20:00,0,0,0,0,0,0,0.00005,0,0.33,0.00615
FEB-13-2009,5:25:00,0,0,0,0,0,0,0.00005,0,0.33,0.00614
FEB-13-2009,5:30:00,0,0,0,0,0,0,0.00005,0,0.33,0.00612
FEB-13-2009,5:35:00,0,0,0,0,0,0,0.00005,0,0.33,0.00611
FEB-13-2009,5:40:00,0,0,0,0,0,0,0.00005,0,0.33,0.0061
FEB-13-2009,5:45:00,0,0,0,0,0,0,0.00005,0,0.33,0.00608
FEB-13-2009,5:50:00,0,0,0,0,0,0,0.00005,0,0.33,0.00607
FEB-13-2009,5:55:00,0,0,0,0,0,0,0.00005,0,0.33,0.00606
FEB-13-2009,6:00:00,0,0,0,0,0,0,0.00005,0,0.33,0.00604
FEB-13-2009,6:05:00,0,0,0,0,0,0,0.00005,0,0.33,0.00603
FEB-13-2009,6:10:00,0,0,0,0,0,0,0.00005,0,0.33,0.00602
FEB-13-2009,6:15:00,0,0,0,0,0,0,0.00005,0,0.33,0.006
FEB-13-2009,6:20:00,0,0,0,0,0,0,0.00005,0,0.33,0.00599
FEB-13-2009,6:25:00,0,0,0,0,0,0,0.00005,0,0.33,0.00598
FEB-13-2009,6:30:00,0,0,0,0,0,0,0.00005,0,0.33,0.00596
FEB-13-2009,6:35:00,0,0,0,0,0,0,0.00005,0,0.33,0.00595
FEB-13-2009,6:40:00,0,0,0,0,0,0,0.00005,0,0.33,0.00594
FEB-13-2009,6:45:00,0,0,0,0,0,0,0.00005,0,0.33,0.00593
FEB-13-2009,6:50:00,0,0,0,0,0,0,0.00005,0,0.33,0.00591
FEB-13-2009,6:55:00,0,0,0,0,0,0,0.00005,0,0.33,0.0059
FEB-13-2009,7:00:00,0,0,0,0,0,0,0.00005,0,0.33,0.00589
FEB-13-2009,7:05:00,0,0,0,0,0,0,0.00005,0,0.33,0.00588
FEB-13-2009,7:10:00,0,0,0,0,0,0,0.00005,0,0.33,0.00586
FEB-13-2009,7:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.00585
FEB-13-2009,7:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00584
FEB-13-2009,7:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00583
FEB-13-2009,7:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.00581
FEB-13-2009,7:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.0058
FEB-13-2009,7:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00579
FEB-13-2009,7:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.00578
FEB-13-2009,7:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00576
FEB-13-2009,7:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.00575
FEB-13-2009,8:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.00574
FEB-13-2009,8:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.00573
FEB-13-2009,8:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00572
FEB-13-2009,8:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.0057
FEB-13-2009,8:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00569
FEB-13-2009,8:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00568
FEB-13-2009,8:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.00567
FEB-13-2009,8:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.00566
FEB-13-2009,8:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00565
FEB-13-2009,8:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.00563
FEB-13-2009,8:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00562
FEB-13-2009,8:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.00561
FEB-13-2009,9:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.0056
FEB-13-2009,9:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.00559
FEB-13-2009,9:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00558
FEB-13-2009,9:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.00556
FEB-13-2009,9:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00555
FEB-13-2009,9:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00554
FEB-13-2009,9:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.00553
FEB-13-2009,9:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.00552
FEB-13-2009,9:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00551
FEB-13-2009,9:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.0055
FEB-13-2009,9:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00549
FEB-13-2009,9:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.00547
FEB-13-2009,10:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.00546
FEB-13-2009,10:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.00545
FEB-13-2009,10:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00544
FEB-13-2009,10:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.00543
FEB-13-2009,10:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00542
FEB-13-2009,10:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00541
FEB-13-2009,10:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.0054
FEB-13-2009,10:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.00539
FEB-13-2009,10:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00538
FEB-13-2009,10:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.00536
FEB-13-2009,10:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00535
FEB-13-2009,10:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.00534
FEB-13-2009,11:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.00533
FEB-13-2009,11:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.00532
FEB-13-2009,11:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00531
FEB-13-2009,11:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.0053
FEB-13-2009,11:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00529
FEB-13-2009,11:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00528
FEB-13-2009,11:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.00527
FEB-13-2009,11:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.00526
FEB-13-2009,11:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00525
FEB-13-2009,11:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.00524
FEB-13-2009,11:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00523
FEB-13-2009,11:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.00522
FEB-13-2009,12:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.00521
FEB-13-2009,12:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.0052
FEB-13-2009,12:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00519
FEB-13-2009,12:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.00518
FEB-13-2009,12:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00517
FEB-13-2009,12:25:00,0,0,0,0,0,0,0.00004,0,0.33,0.00516
FEB-13-2009,12:30:00,0,0,0,0,0,0,0.00004,0,0.33,0.00515
FEB-13-2009,12:35:00,0,0,0,0,0,0,0.00004,0,0.33,0.00514
FEB-13-2009,12:40:00,0,0,0,0,0,0,0.00004,0,0.33,0.00513
FEB-13-2009,12:45:00,0,0,0,0,0,0,0.00004,0,0.33,0.00512
FEB-13-2009,12:50:00,0,0,0,0,0,0,0.00004,0,0.33,0.00511
FEB-13-2009,12:55:00,0,0,0,0,0,0,0.00004,0,0.33,0.0051
FEB-13-2009,13:00:00,0,0,0,0,0,0,0.00004,0,0.33,0.00509
FEB-13-2009,13:05:00,0,0,0,0,0,0,0.00004,0,0.33,0.00508
FEB-13-2009,13:10:00,0,0,0,0,0,0,0.00004,0,0.33,0.00507
FEB-13-2009,13:15:00,0,0,0,0,0,0,0.00004,0,0.33,0.00506
FEB-13-2009,13:20:00,0,0,0,0,0,0,0.00004,0,0.33,0.00505
FEB-13-2009,13:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00504
FEB-13-2009,13:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.00503
FEB-13-2009,13:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.00502
FEB-13-2009,13:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.00501
FEB-13-2009,13:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.005
FEB-13-2009,13:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00499
FEB-13-2009,13:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00498
FEB-13-2009,14:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00497
FEB-13-2009,14:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00496
FEB-13-2009,14:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00495
FEB-13-2009,14:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00494
FEB-13-2009,14:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00493
FEB-13-2009,14:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00492
FEB-13-2009,14:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.00491
FEB-13-2009,14:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.0049
FEB-13-2009,14:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.0049
FEB-13-2009,14:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.00489
FEB-13-2009,14:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00488
FEB-13-2009,14:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00487
FEB-13-2009,15:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00486
FEB-13-2009,15:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00485
FEB-13-2009,15:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00484
FEB-13-2009,15:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00483
FEB-13-2009,15:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00482
FEB-13-2009,15:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00481
FEB-13-2009,15:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.0048
FEB-13-2009,15:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.0048
FEB-13-2009,15:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.00479
FEB-13-2009,15:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.00478
FEB-13-2009,15:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00477
FEB-13-2009,15:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00476
FEB-13-2009,16:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00475
FEB-13-2009,16:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00474
FEB-13-2009,16:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00473
FEB-13-2009,16:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00473
FEB-13-2009,16:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00472
FEB-13-2009,16:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00471
FEB-13-2009,16:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.0047
FEB-13-2009,16:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.00469
FEB-13-2009,16:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.00468
FEB-13-2009,16:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.00467
FEB-13-2009,16:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00466
FEB-13-2009,16:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00466
FEB-13-2009,17:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00465
FEB-13-2009,17:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00464
FEB-13-2009,17:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00463
FEB-13-2009,17:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00462
FEB-13-2009,17:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00461
FEB-13-2009,17:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00461
FEB-13-2009,17:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.0046
FEB-13-2009,17:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.00459
FEB-13-2009,17:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.00458
FEB-13-2009,17:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.00457
FEB-13-2009,17:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00456
FEB-13-2009,17:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00456
FEB-13-2009,18:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00455
FEB-13-2009,18:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00454
FEB-13-2009,18:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00453
FEB-13-2009,18:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00452
FEB-13-2009,18:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00452
FEB-13-2009,18:25:00,0,0,0,0,0,0,0.00003,0,0.33,0.00451
FEB-13-2009,18:30:00,0,0,0,0,0,0,0.00003,0,0.33,0.0045
FEB-13-2009,18:35:00,0,0,0,0,0,0,0.00003,0,0.33,0.00449
FEB-13-2009,18:40:00,0,0,0,0,0,0,0.00003,0,0.33,0.00448
FEB-13-2009,18:45:00,0,0,0,0,0,0,0.00003,0,0.33,0.00448
FEB-13-2009,18:50:00,0,0,0,0,0,0,0.00003,0,0.33,0.00447
FEB-13-2009,18:55:00,0,0,0,0,0,0,0.00003,0,0.33,0.00446
FEB-13-2009,19:00:00,0,0,0,0,0,0,0.00003,0,0.33,0.00445
FEB-13-2009,19:05:00,0,0,0,0,0,0,0.00003,0,0.33,0.00444
FEB-13-2009,19:10:00,0,0,0,0,0,0,0.00003,0,0.33,0.00444
FEB-13-2009,19:15:00,0,0,0,0,0,0,0.00003,0,0.33,0.00443
FEB-13-2009,19:20:00,0,0,0,0,0,0,0.00003,0,0.33,0.00442
